STATUS,CONTAIN,DATE,CAPS_COUNT,WORDS,NUMBER_COUNTS,CAPS_RATIO,NUMBER_RATIO,TIME,TIME_OF_DAY,NIGHT
ham,"Pak, saya di loby tower A ya",3/3/2017 8:18,0,7,0,0,0,8,MORNING,FALSE
spam,"Sisa kuota 40 MB. Beli ExtraKuota/Upgrade FreedomCombo, nikmati BONUS KUOTA sd 10GB disemua jaringan& DataRollover. Kelebihan pakai kena tarif perKB. Info *123",12/23/2017 10:38,4,23,2,0.173913043,0.086956522,10,DAY,FALSE
ham,mba war aku pulangnya malem ya,5/23/2017 19:07,0,6,0,0,0,19,NIGHT,TRUE
ham,"Proses PEMBLOKIRAN kartu bagi yg blm registrasi sdg berjalan,segera registrasi kartu Anda,dapatkan bonus 250MB+250mnt+250SMS.Ketik ULANG#NIK#No.KK# SMS ke4444",3/4/2018 11:37,5,23,0,0.217391304,0,11,DAY,FALSE
ham,Saya sudah didepan tower a ya,11/14/2017 8:58,0,6,0,0,0,8,MORNING,FALSE
ham,Uber: Anda mendapatkan potongan Rp 5000. untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber,10/30/2017 12:00,0,19,2,0,0.105263158,12,DAY,FALSE
spam,"Pelanggan Yth, Pulsa Anda tdk mencukupi. Tersedia PULSA SIAGA utk Anda, pembyran dilakukan saat isi pulsa, hub *911# atau bls SMS ini ktk 0",12/29/2017 23:05,3,24,2,0.125,0.083333333,23,NIGHT,TRUE
ham,tunggu sebentar ya pak saya turun dulu,12/8/2017 9:05,0,7,0,0,0,9,MORNING,FALSE
spam,"Paket internet Extra, kuota 2GB, Rp 10rb. ketik XD1 ke 929 sd 05/12/17.",12/3/2017 14:35,2,15,4,0.133333333,0.266666667,14,DAY,FALSE
spam,Beli 6 Gratis 6 Donut dari DUNKIN DONUTS JL. DALEM KAUM NO 57. Tukarkan SMS ini segera. Hanya berlaku untuk hari ini. Selama persediaan masih ada. Promo *606#,3/4/2017 8:40,7,28,4,0.25,0.142857143,8,MORNING,FALSE
spam,"Drama Korea favoritmu ada di iflix. Tonton The Bride of Habaek, Goblin & Strongest Deliveryman sepuasnya di IFLIX. Unduh sekarang di http://im3.do/iflix CVI2",9/8/2017 15:44,2,25,0,0.08,0,15,DAY,FALSE
ham,TRF 327813450 50000,6/3/2017 19:39,1,3,2,0.333333333,0.666666667,19,NIGHT,TRUE
ham,"Sahabat,mohon mencoba kembali registrasi pkt dgn kondisi Data/Internet OFF dan pastikan sisa pulsa diatas harga pkt yg dibeli. Info *123# atau http://im3.do/mc",9/24/2017 13:29,1,27,1,0.037037037,0.037037037,13,DAY,FALSE
spam,"Gratis 1 bulan Spotify Premium khusus FreedomCombo. Bisa bebas dengar musik,bikin playlist sepuasnya tanpa iklan dgn Spotify Premium. Aktifkan di *123*123# CVI1",3/12/2017 9:59,1,24,3,0.041666667,0.125,9,MORNING,FALSE
ham,Telegram code 80363,4/1/2018 15:56,0,3,1,0,0.333333333,15,DAY,FALSE
ham,Ok di tunggu yaa,12/12/2017 9:02,0,4,0,0,0,9,MORNING,FALSE
ham,ran ini aku otw ujung berung ya bisi 15 menit lg mau caw,9/23/2017 15:20,0,13,1,0,0.076923077,15,DAY,FALSE
spam,Datanglah ke Wakatobi dan kunjungi destinasi wisata favoritnya! Ada apa saja ya? Cek di sini http://bit.ly/dESWKtb,8/24/2017 11:04,0,18,0,0,0,11,DAY,FALSE
ham,Bec ga ti ?,12/27/2017 10:49,0,3,0,0,0,10,DAY,FALSE
spam,Ayo isi saldo PayPro kamu sekarang dari ATM & dapatkan cashback biaya admin Rp6.500. Nikmati diskon hingga Rp25rb di McDonald's. Info: http://im3.do/PayPro PAI3,11/1/2017 20:23,2,25,0,0.08,0,20,NIGHT,TRUE
ham,Siap bu d tggu mksh,3/8/2017 7:51,0,5,0,0,0,7,MORNING,FALSE
spam,"Sisa kuota 98 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",11/26/2017 12:30,3,23,2,0.130434783,0.086956522,12,DAY,FALSE
spam,SEMUA DAPAT BONUS !! Cuma Isi ulang 50rb hari ini 26 Febuari 2017 dapatkan BONUS PULSA 50rb. Bonus berlaku 1 hari (00-24) ke sesama Indosat Ooredoo,2/26/2017 19:02,5,26,5,0.192307692,0.192307692,19,NIGHT,TRUE
spam,"awas ketinggalan iRing Radja-Syukur (2), Rp.0,1/3hr prpnjngan Rp.3190 .Lngsung bls YA aja ya!",11/19/2017 13:34,1,17,2,0.058823529,0.117647059,13,DAY,FALSE
spam,3 hari lg prpanjangan Unlimited+3GB. Jgn lupa isi pulsa agar tetap bisa INTERNETAN SEPUASNYA dan trhindar tarif perKB. Beli paket lg di*123# atau http://im3.do,3/16/2018 14:33,3,28,2,0.107142857,0.071428571,14,DAY,FALSE
ham,"Bonus pulsa Rp25ribu dgn lakukan 3 transaksi finansial (transfer bank lain, bayar tagihan, isi pulsa) di CIMB Clicks s/d 15Mar17. S&K berlaku. Info 14041",3/1/2017 16:35,1,26,2,0.038461538,0.076923077,16,DAY,FALSE
ham,hahaha bntar2 blm pake kerudung,7/19/2017 16:43,0,5,0,0,0,16,DAY,FALSE
ham,Ok d tnggu,7/23/2017 11:27,0,3,0,0,0,11,DAY,FALSE
ham,bammmy kamu di manaaa,7/31/2017 11:01,0,4,0,0,0,11,DAY,FALSE
spam,Sisa kuota bonus 4G kamu 295 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,8/12/2017 1:48,1,22,2,0.045454545,0.090909091,1,MORNING,FALSE
ham,BNI SMS BANKING:02/02/2018 08:14 Topup XL ke nomor 08382888813 sebesar Rp. 50.000 berhasil. Reff: 20738919.,2/2/2018 8:14,4,19,8,0.210526316,0.421052632,8,MORNING,FALSE
spam,"Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *700*1# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*1# skrg",10/19/2017 13:22,0,23,7,0,0.304347826,13,DAY,FALSE
ham,48,3/7/2017 7:34,0,1,1,0,1,7,MORNING,FALSE
spam,RABU RAWIT besok ada BRONET 24Jam 2GB 30hr Rp24.900 bisa buat nonton IFLIX dg beli di *123*888# /app AXISNET!! Siapin pulsanya ya AXISers... !! Info838.AXIS007,2/6/2018 13:20,7,26,2,0.269230769,0.076923077,13,DAY,FALSE
spam,Pake BRONET 24Jam 8GB hny Rp59.900 di RAWIT *123*888# /app AXISnet bisa buat nonton film favorit di IFLIX.BONUS 1GB stlh beli BRONET mulai 5GB!!Info838.AXIS007,3/28/2018 12:15,8,27,2,0.296296296,0.074074074,12,DAY,FALSE
spam,"AGAR TIDAK DIBLOKIR, segera registrasi ulang kartu prabayar Anda. Telepon & SMS keluar diblokir mulai 1-31 Maret 2018. Ketik: ULANG#NIK#nomorKK#  SMS ke 4444",3/19/2018 14:49,7,25,4,0.28,0.16,14,DAY,FALSE
spam,(AXIS) Kuota utama paket internet kamu hanya 20% lagi. Cek detail pemakaian kamu di aplikasi AXISnet atau telp *889#. Info838,3/17/2018 21:48,1,20,2,0.05,0.1,21,NIGHT,TRUE
spam,Freedom M Rp 59rb/30hr berakhir pd 18-08-2017 07:13. Pastikan pulsa cukup utk dptkan harga khusus 3x pmbelian/prpanjangan pkt. Info http://im3.do,8/17/2017 14:03,0,27,5,0,0.185185185,14,DAY,FALSE
spam,Konfirmasi UBER lebih CEPAT? Aktifkan NELP MURAH ke semua operator 15rb/minggu utk 50mnt. Ketik GO ke 929 pnawaran blaku sd25-02-17.,2/24/2017 9:24,5,23,3,0.217391304,0.130434783,9,MORNING,FALSE
ham,Makasih teh dikasih tip,7/27/2017 7:50,0,4,0,0,0,7,MORNING,FALSE
spam,'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn,10/31/2017 16:24,1,17,1,0.058823529,0.058823529,16,DAY,FALSE
spam,PAKET BRONET 24JAM 100MB sudah aktif. Nikmati kuota 100MB berlaku di 00.00-23.59 aktif s.d 05-03-2018.Temukan PROMO menarik AXIS di aplikasi AXISnet! Info838,3/5/2018 14:15,7,26,5,0.269230769,0.192307692,14,DAY,FALSE
ham,"Go Mobile
22Dec17 15:19
Ref 12220020286549
Trf Dana ke
800052048200
TOKOPEDIA
IDR 52,736.00
SUKSES",12/22/2017 15:19,3,15,4,0.2,0.266666667,15,DAY,FALSE
ham,"Registrasi paket Anda sedang diproses. Pastikan settingan APN : internet. User, passwd & proxy dikosongkan. Restart HP Anda setelah registrasi berhasil.",10/5/2017 16:47,2,19,0,0.105263158,0,16,DAY,FALSE
ham,"ok sebentar ya Pak, saya lg turun",6/15/2017 8:09,0,7,0,0,0,8,MORNING,FALSE
ham,TOP GOPAY CUSTOMER 085722688068 100000 ,12/9/2017 10:07,3,5,2,0.6,0.4,10,DAY,FALSE
spam,Sisa kuota bonus 4G kamu 65 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,11/13/2017 0:49,1,22,2,0.045454545,0.090909091,0,MORNING,FALSE
ham,"30/11/2017 10:47 Informasi saldo rekening 378088918.Utk diproses,reply sms ini,ketik digit ke-4&6 PIN Anda",11/30/2017 10:48,1,21,8,0.047619048,0.380952381,10,DAY,FALSE
spam,"Untuk mengindari PEMBLOKIRAN, Pemerintah mewajibkan SEGERA REGISTRASI ULANG kartu Anda. Ketik: ULANG#NIK#No.KK# kirim SMS ke4444, klik: http://im3.do/registrasi",2/16/2018 21:41,7,22,0,0.318181818,0,21,NIGHT,TRUE
spam,Cuma Rp5rb bisa Internetan 1GB dgn masa berlaku 7 Hari khusus buat Kamu! Asyik kan? Ayo buruan ketik D2 dan kirim ke 929 (penawaran berlaku sd 250418,4/24/2018 7:40,1,27,3,0.037037037,0.111111111,7,MORNING,FALSE
spam,sekarang.,2/27/2017 20:08,0,1,0,0,0,20,NIGHT,TRUE
ham,Sekarang sampai mana?,9/24/2017 22:40,0,3,0,0,0,22,NIGHT,TRUE
ham,pak di wisma milenia gerbang belakang ya,5/19/2017 17:39,0,7,0,0,0,17,DAY,FALSE
spam,Hanya utk kamu! Dptkan pulsa SOS Rp8000 utk dipakai ke semua operator sd 7hr. Pembayaran Rp8000 & BeaJasa Rp3200 yg dipotong saat isi Pulsa. Balas YA ke 505 /tkn*505#,4/22/2018 22:55,2,29,2,0.068965517,0.068965517,22,NIGHT,TRUE
spam,Sisa kuota TIDAK HANGUS dgn DataRollover. Simpan sisa kuotamu smp 100GB slm SETAHUN. GRATIS dgn pkt internet bulanan IM3 Ooredoo.Klik: http://im3.do/dr926 MAI1,9/26/2017 16:17,7,25,0,0.28,0,16,DAY,FALSE
ham,"Pak, saya sudah tunggu di lobi ya, baterai hp saya mau habis",2/28/2017 8:33,0,12,0,0,0,8,MORNING,FALSE
ham,Registrasi Prabayar Sukses. Data pelanggan sesuai identitas  Anda telah didaftarkan.,12/28/2017 20:07,0,10,0,0,0,20,NIGHT,TRUE
ham,Maaf uang'nya mau di transfer pakai BANK apa? tolong di smskan No rekening'nya bisa sms saya ke No yang ini saja 085888222373 tks.,10/14/2017 10:44,1,23,1,0.043478261,0.043478261,10,DAY,FALSE
ham,oya besok aku pesenin gojek,2/7/2018 19:41,0,5,0,0,0,19,NIGHT,TRUE
spam,"KHUSUS untuk kamu! Bisa bebas dengerin musik, bikin playlist sepuasnya, dan tanpa iklan dgn Spotify Premium. Ayo aktifkan sekarang juga di *123*123# CVI1",7/26/2017 13:22,2,24,2,0.083333333,0.083333333,13,DAY,FALSE
ham,"NEW! Body Rejuvenation Therapy 50% off. Only on March. Also, gift voucher is available at all erha outlets. www.erha.co.id",3/15/2017 11:56,1,19,1,0.052631579,0.052631579,11,DAY,FALSE
spam,"Uber: Anda mendapatkan potongan 50% hingga Rp 5000, untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",9/4/2017 0:57,0,21,3,0,0.142857143,0,MORNING,FALSE
spam,"Pulsamu Rp 0.00. Mau PULSA SOS 2000? Aktif sd H   1, Rp2000   Bea Jasa Rp500 akan dipotong saat Isi Pulsa.Balas YA ke 505",2/25/2017 15:00,3,23,4,0.130434783,0.173913043,15,DAY,FALSE
spam,"BENAR2 UNLIMITED! YouTube, Sosmed & Streaming 24 Jam Gak abis-abis tanpa bayar lebih! Ayo RAJAI INTERNET dengan paket UNLIMITED info http://im3.do/ul0201 MAI1",2/1/2018 11:06,6,25,1,0.24,0.04,11,DAY,FALSE
spam,Truecaller code 794761,9/15/2017 10:10,0,3,1,0,0.333333333,10,DAY,FALSE
ham,oke nanti kupesen,2/9/2018 8:24,0,3,0,0,0,8,MORNING,FALSE
ham,"27/12/2017 14:05 Pada No. Rek 378088918 ada dana keluar sebesar Rp 500.000,00. Saldo akhir: Rp 5.138.691,00.Berita: TARIK TUNAI.",12/27/2017 14:06,2,22,6,0.090909091,0.272727273,14,DAY,FALSE
spam,Upgrade ke Spotify Premium utk nikmati playlist keren dari Spotify On Stage sepuasnya tanpa iklan. Upgrade spotify kamu sekarang di *123*123# CVI1,8/9/2017 15:24,1,23,2,0.043478261,0.086956522,15,DAY,FALSE
ham,"Untuk mengindari PEMBLOKIRAN, Pemerintah mewajibkan SEGERA REGISTRASI ULANG kartu Anda. Ketik: ULANG#NIK#No.KK# kirim SMS ke4444, klik: http://im3.do/registrasi",1/12/2018 9:17,7,22,0,0.318181818,0,9,MORNING,FALSE
spam,Mau kumpul santai bareng teman-teman saat weekend? Ayo janjian di Yakun Kaya Toast. Diskon 20% pakai DOMPETKU! Info klik di http://bit.ly/dmpyakun MFI2,2/24/2017 8:43,2,25,1,0.08,0.04,8,MORNING,FALSE
spam,"*Masih DISKON*
AXIS Bronet 24jam 2GB CUMA 25rb,30hr (Norm 30,900). Dapetin skrg juga dgn Balas YA! Internetan ASYIK tetep IRIT. AXIS 4G Ready
Info838 AND01A",3/23/2018 8:40,9,26,0,0.346153846,0,8,MORNING,FALSE
ham,"oke deh, makasih dok",2/21/2017 16:22,0,4,0,0,0,16,DAY,FALSE
ham,ini udah tapi belum jalan,9/24/2017 22:03,0,5,0,0,0,22,NIGHT,TRUE
ham,BNI SMS BANKING:29/12/2017 10:14 Topup XL ke nomor 08382888813 sebesar Rp. 50.000 berhasil. Reff: 10973062.,12/29/2017 10:14,4,19,8,0.210526316,0.421052632,10,DAY,FALSE
spam,"Sisa kuota 39 MB. Beli ExtraKuota/Upgrade FreedomCombo, nikmati BONUS KUOTA sd 10GB disemua jaringan& DataRollover. Kelebihan pakai kena tarif perKB. Info *123",12/24/2017 22:27,4,23,2,0.173913043,0.086956522,22,NIGHT,TRUE
ham,sy sdh d loby mks,11/14/2017 12:48,0,5,0,0,0,12,DAY,FALSE
ham,"Ti, bilangin ke ruchi dong wait gitu, aku ga ada pulsa bls",12/30/2017 17:43,0,12,0,0,0,17,DAY,FALSE
spam,"Selamat..! SIM CARD
Anda terpilih menjadi
Pemenang dari
Pesta ISI ULANG
MOBOINDOSAT
Pin JK25FGR untk info
Slhkn kunjungi:
www.rejekimobo.blogspot.com",12/16/2017 6:22,6,19,0,0.315789474,0,6,MORNING,FALSE
ham,rumah sasa,12/26/2017 21:00,0,2,0,0,0,21,NIGHT,TRUE
ham,Bntr ya mba ngambil dulu uang ke atm...bntar ko uangnya krng buat belinya...makasih,2/6/2018 15:35,0,15,0,0,0,15,DAY,FALSE
ham,BNI SMS BANKING:29/12/2017 11:10 Trf Rp.87.000 ke 0327084946 an.Sdr   ERLANGGA telah berhasil. Reff: 939685.,12/29/2017 11:10,4,19,8,0.210526316,0.421052632,11,DAY,FALSE
ham,TOP GOPAY CUSTOMER 085722688068 100000,12/29/2017 19:08,3,5,2,0.6,0.4,19,NIGHT,TRUE
ham,"iya pak, saja jg ke toilet dulu ya sebentar",5/23/2017 7:45,0,9,0,0,0,7,MORNING,FALSE
ham,iyah,9/24/2017 22:07,0,1,0,0,0,22,NIGHT,TRUE
ham,Maav kak ini dari GRAB,2/20/2018 19:29,1,5,0,0.2,0,19,NIGHT,TRUE
spam,"Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *700*1# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*1# skrg",8/15/2017 13:01,0,23,7,0,0.304347826,13,DAY,FALSE
ham,I'll call you later.,12/12/2017 21:30,0,4,0,0,0,21,NIGHT,TRUE
spam,?PromoNotif,2/17/2018 14:22,0,1,0,0,0,14,DAY,FALSE
ham,"Go Mobile
04Jan18 20:46
Ref 01040024991877
Trf Dana ke
700028224100
SUMINAR BUDIARANI
IDR 700,000.00
SUKSES",1/4/2018 20:46,4,16,4,0.25,0.25,20,NIGHT,TRUE
ham,sians text ULANG#NIK#No.KK# to 4444.Foreigners bring Passport,4/24/2018 9:17,2,10,1,0.2,0.1,9,MORNING,FALSE
spam,"AGAR TDK DIBLOKIR,sgr registrasi ulang kartu prabayar Anda.Tlp dan SMS keluar diblokir mulai 1-31 Maret 2018.Ketik ULANG#NIK#No.KK SMS ke 4444.Info 838",3/27/2018 17:33,7,27,5,0.259259259,0.185185185,17,DAY,FALSE
spam,"Ayo diaktifkan iRing KERENnya, Shah Rukh Khan-Kuch Kuch Hota Hai (SRK) Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",11/16/2017 13:48,2,22,1,0.090909091,0.045454545,13,DAY,FALSE
ham,"Go Mobile
03Jan18 09:31
Ref 01030024213552
Trf Dana ke
800142351700
GOPAY Bram Galih Arianto
IDR 12,000.00
SUKSES",1/3/2018 9:31,3,18,4,0.166666667,0.222222222,9,MORNING,FALSE
spam,"(AXIS) Kamu sdg internetan tanpa paket internet. Pulsa kamu saat ini 513. Lebih IRIT dgn aktifkan paket Internet AXIS, telp *123*887# sekarang! Info838",2/2/2018 8:11,3,24,3,0.125,0.125,8,MORNING,FALSE
ham,TOP XL 08382888813 50000,1/17/2018 10:35,2,4,2,0.5,0.5,10,DAY,FALSE
ham,BNI SMS BANKING:09/07/2017 10:09 Trf Rp.113.304 ke 0495980346 an.Sdr AHMAD  ZAKY telah berhasil. Reff: 988877.,7/9/2017 10:09,5,20,8,0.25,0.4,10,DAY,FALSE
spam,"Kamu internetan dg tarif perKB,pemakaian sd saat ini Rp7200.Mau INTERNETAN tnp khawatir kuota habis? Gunakan pkt UNLIMITED ! Beli *123# atau myIM3",12/29/2017 11:02,2,23,1,0.086956522,0.043478261,11,DAY,FALSE
spam,"Tinggal 5jam lagi! 
AXIS Bronet 24jam 2GB CUMA 15rb,30hr (Norm 30,900). Dapetin skrg juga dgn Balas YA! Internetan ASYIK tetep IRIT.
Info838 AND01B",3/7/2018 19:05,7,24,0,0.291666667,0,19,NIGHT,TRUE
ham,Ibu isi gopay 300rb sama transfer ke rek 1jt ya,11/1/2017 9:16,0,10,0,0,0,9,MORNING,FALSE
spam,Ayo nikmati BONUS KUOTA hingga 20GB+YouTube SEPUASNYA disemua jaringan! Beli paket Freedom Combo atau Freedom Plus bulanan HANYA di *123# atau http://im3.do/mc,10/26/2017 9:29,5,26,1,0.192307692,0.038461538,9,MORNING,FALSE
ham,"29/01/2018 21:05 Pada No. Rek 378088918 ada dana keluar sebesar Rp 3.000.000,00. Saldo akhir: Rp 3.448.689,00.Berita: TRF PAY TOP UP ECHANNEL.",1/29/2018 21:05,5,25,6,0.2,0.24,21,NIGHT,TRUE
spam,Cashback 50% setiap di Haagen-Dasz Selasa&Kamis / 10% hari lainnya khusus dengan TCASH TAP! S&K berlaku. Info tsel.me/tappromo,2/21/2017 12:03,2,21,2,0.095238095,0.095238095,12,DAY,FALSE
spam,"Pelanggan Yth, Pulsa Anda tdk cukup. Tersedia PULSA SIAGA utk Anda, pembyran dilakukan saat isi pulsa, hub *911# atau bls SMS ini ktk 0",12/29/2017 17:32,3,24,2,0.125,0.083333333,17,DAY,FALSE
ham,TOP GOPAY CUSTOMER 085722688068 100000 ,3/7/2017 7:17,3,5,2,0.6,0.4,7,MORNING,FALSE
ham,Kursi no brp?,10/29/2017 21:07,0,3,0,0,0,21,NIGHT,TRUE
spam,"Pelanggan 6285722688068, Anda masih mempunyai point yang blom ditukar. Cek point anda dan tukarkan dengan PULSA dan JUTAAN hadiah. Cek di *123*513*1# sekarang.",2/21/2018 22:43,2,25,4,0.08,0.16,22,NIGHT,TRUE
spam,Ayo dengarkan lagu Perfect dari Ed Sheeran di Spotify Premium. Daftar 1 bulan dptkan gratis 3 bulan dengan pulsa IM3 Ooredoo: spoti.fi/2AuJ4ME SPI1,11/28/2017 16:59,2,24,2,0.083333333,0.083333333,16,DAY,FALSE
spam,"Dengan IM3 Ooredoo, komunikasi tetap nyaman selama di Tanah Suci. Internetan hanya Rp35rb/hari, berlaku di semua operator Arab Saudi. Info: *122*1# PAI3",3/1/2017 17:31,2,24,2,0.083333333,0.083333333,17,DAY,FALSE
ham,BNI SMS BANKING:29/12/2017 19:10 TOP GOPAY CUSTOMER 085722688068 Nama:tiara Rp.100.000 Berhasil. Reff:682640,12/29/2017 19:10,6,18,8,0.333333333,0.444444444,19,NIGHT,TRUE
ham,Aku tunggu depan pager sasa,9/3/2017 16:02,0,5,0,0,0,16,DAY,FALSE
ham,"28/12/2017 15:01 Pada No. Rek 378088918 ada dana keluar sebesar Rp 210.788,00. Saldo akhir: Rp 4.618.903,00.Berita: TRF PAY TOP UP ECHANNEL.",12/28/2017 15:02,5,25,6,0.2,0.24,15,DAY,FALSE
ham,"no 2 Pak, nanti saya keluar",4/7/2017 8:37,0,6,1,0,0.166666667,8,MORNING,FALSE
spam,Follow OA IM3 Ooredoo di LINE dan dapatkan berbagai promo diskon menarik hanya untuk kamu sekarang ! Klik link ini https://line.me/R/ti/p/%40im3ooredoo,7/19/2017 12:52,3,25,0,0.12,0,12,DAY,FALSE
ham,di west mall yg lobi arjuna pak,7/18/2017 19:16,0,7,0,0,0,19,NIGHT,TRUE
ham,oke,2/8/2018 8:56,0,1,0,0,0,8,MORNING,FALSE
spam,BARU! Nikmati paket internet TERBAIK untuk akses unlimited apps YouTube & NelpSMS ga habis-habis. Beli paketnya HANYA di*123# atau http://im3.do/m3,12/21/2017 21:55,3,24,1,0.125,0.041666667,21,NIGHT,TRUE
ham,Ato ga hari ini ti dikirimnya ? Hahaha,12/27/2017 12:22,0,7,0,0,0,12,DAY,FALSE
spam,Harga spesial mulai Rp.7000 di 7-Eleven untuk hot coffee/beverages khusus dengan TCASH TAP! S&K Berlaku. Info tsel.me/tappromo,2/23/2017 8:10,2,22,2,0.090909091,0.090909091,8,MORNING,FALSE
ham,ok,3/8/2018 9:19,0,1,0,0,0,9,MORNING,FALSE
ham,saya di aspen residence apartemen nanti masuk ke lobi tower A aja ya,11/20/2017 8:46,0,13,0,0,0,8,MORNING,FALSE
ham,pak saya di bukit permai ya,5/18/2017 7:44,0,6,0,0,0,7,MORNING,FALSE
ham,iya sy dgn drh. indah nba.. biaya per periksa perekor ... kl utk house call tergantung dengan jauh dekatnya.. ,2/20/2017 17:10,0,18,0,0,0,17,DAY,FALSE
spam,"Raih HP Samsung, UangJutaanRupiah, & GRATIS nton Film BOXOFFICE dgn klik http://bit.ly/klkflm tkan *123*535# Trf prpanjngan Rp4.400/3hari. Info 0217989808. DSI4",3/28/2018 12:06,4,23,3,0.173913043,0.130434783,12,DAY,FALSE
ham,"Pak, td gabisa dihubungin sudah saya cancel dari lama loh Pak, memang orderannya masih jalan? kalau masih ini saya minta nomor rekeningnya aja Pak, buat ganti udh nungguin",3/17/2017 13:05,0,28,0,0,0,13,DAY,FALSE
ham,belum masuk tapi ran hahaha,12/27/2017 12:18,0,5,0,0,0,12,DAY,FALSE
ham,Ooh,4/23/2018 8:26,0,1,0,0,0,8,MORNING,FALSE
ham,YA,12/9/2017 13:36,1,1,0,1,0,13,DAY,FALSE
ham,Tiii td direject krn aku lg di kamar mandi. Okee gpp ti,3/24/2018 12:33,0,12,0,0,0,12,DAY,FALSE
spam,"Sisa kuota 38 MB. Beli ExtraKuota/Upgrade FreedomCombo, nikmati BONUS KUOTA sd 10GB disemua jaringan& DataRollover. Kelebihan pakai kena tarif perKB. Info *123",10/8/2017 13:45,4,23,2,0.173913043,0.086956522,13,DAY,FALSE
spam,"Paket internet Extra, kuota 1 GB, Rp 10rb. Ketik D21 ke 929 sd 05/01/18.",1/3/2018 12:55,1,16,5,0.0625,0.3125,12,DAY,FALSE
spam,"Pelanggan Yth,untuk peningkatan kualitas layanan,akan dilakukan penataan frekuensi di Area Anda dalam 7 hari ke depan.Mhn maaf atas ketidaknyamanannya. Info:838",3/25/2018 10:12,0,23,2,0,0.086956522,10,DAY,FALSE
ham,halo ini gojek ya? pak maaf banget hape saya rusak ini tdk bisa dpt internet di cancel aja pak maaf ya,3/24/2018 11:50,0,21,0,0,0,11,DAY,FALSE
spam,"Terima kasih Anda sdh menggunakan layanan IndosatOoredoo.Brdasar pngalaman Anda,sberapa puas Anda thdp kualitas layanan kami?Balas U1 sd U5 (U5= Sgt puas). FREE",9/12/2017 9:34,1,24,0,0.041666667,0,9,MORNING,FALSE
ham,"aspen residence apartment, tower A",11/29/2017 8:55,0,5,0,0,0,8,MORNING,FALSE
ham,"wah gercep haha aku udh sampe nih, tar ya ngantri turun",12/26/2017 13:48,0,11,0,0,0,13,DAY,FALSE
spam,"Weekend ini asiknya main games bareng teman! Ayo pilih games yang mau kamu mainkan dengan teman-mu, tekan *123*6# SPI2",11/24/2017 14:47,1,21,2,0.047619048,0.095238095,14,DAY,FALSE
spam,"Sisa kuota 217 MB. Nikmati BONUS4G,STREAM ON,Nelp SMS.Beli EXTRA Kuota/Upgrade FREEDOM COMBO! Tekan*123# atau im3.do/mc .Kelebihan pakai tarif per KB",2/24/2017 0:17,8,26,2,0.307692308,0.076923077,0,MORNING,FALSE
ham,"mau ngisi gojek sih, kalau tf cimb aja gmn?",11/1/2017 9:10,0,9,0,0,0,9,MORNING,FALSE
spam,BARU! Paket Haji dari IM3 Ooredoo utk komunikasi hemat & nyaman selama di Tanah Suci. Daftar di *122*1# atau beli di Tokopedia. Info: http://im3.do/haji PAI1,7/14/2017 15:09,3,28,2,0.107142857,0.071428571,15,DAY,FALSE
ham,"Pagi Pak, bisa tolong belikan makanan kucingnya? Di petshop jambore yang deket toko burung, nanti diantarnya ke bukit permai",3/8/2018 9:31,0,19,0,0,0,9,MORNING,FALSE
spam,"iRing keren cuman buat km, ANJI-Dia,Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",12/15/2017 20:07,2,18,1,0.111111111,0.055555556,20,NIGHT,TRUE
spam,Ayo dengerin lagu Sunyi Saat Senja - Junior Soemantri hanya di www.gtunes.co.id Khusus Sahabat IM3 Ooredoo tekan *123*574# DSI13,4/9/2018 14:35,2,19,2,0.105263158,0.105263158,14,DAY,FALSE
spam,"Pelanggan 6285722688068, Anda masih mempunyai point yang blom di tukar. Cek point anda dan tukarkan dengan PULSA dan JUTAAN hadiah. Cek di *123*513*1# sekarang.",2/6/2018 7:30,2,26,4,0.076923077,0.153846154,7,MORNING,FALSE
ham,BNI SMS BANKING:28/12/2017 10:59 Trf Rp.309.000 ke 8277085722688068 an.TKP Tiara Dwiputri telah berhasil. Reff: 938715.,12/28/2017 10:59,3,20,8,0.15,0.4,10,DAY,FALSE
ham,"mba war, nanti jam 9 kalau belum bangun bangunin aku yah",10/7/2017 5:06,0,11,1,0,0.090909091,5,MORNING,FALSE
